iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ZAF,Africa,South Africa,2022-03-04,3681437.0,1898.0,1680.857,99517.0,18.0,53.143,61314.367,31.611,27.995,1657.457,0.3,0.885,,,,,,,,,,30153.0,23196880.0,386.344,0.502,25268.0,0.421,,,people tested,,,,,,,,,,,,,,,60041996.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,,,,
ZAF,Africa,South Africa,2022-03-05,3683172.0,1735.0,1597.286,99543.0,26.0,50.286,61343.264,28.896,26.603,1657.89,0.433,0.838,,,,,,,,708.0,11.792,,,,,,,,,,,,,,,,,,,,,,,,60041996.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,,,,
OWID_SAM,,South America,2022-03-01,54231436.0,30038.0,105679.857,1258278.0,480.0,1060.714,124882.372,69.171,243.356,2897.521,1.105,2.443,,,,,,,,,,,,,,,,,,,773399011.0,356118615.0,305907376.0,123401966.0,669135.0,1464496.0,178.1,82.01,70.44,28.42,3372.0,274706.0,0.063,,434260137.0,,,,,,,,,,,,,,,,,,
OWID_SAM,,South America,2022-03-02,54316192.0,84756.0,91942.857,1258995.0,717.0,959.0,125077.545,195.173,211.723,2899.172,1.651,2.208,,,,,,,,,,,,,,,,,,,773828512.0,356171592.0,305988694.0,123662398.0,733696.0,1371225.0,178.19,82.02,70.46,28.48,3158.0,237898.0,0.055,,434260137.0,,,,,,,,,,,,,,,,,,
OWID_SAM,,South America,2022-03-03,54417706.0,101514.0,84135.714,1260075.0,1080.0,876.571,125311.309,233.763,193.745,2901.659,2.487,2.019,,,,,,,,,,,,,,,,,,,775223788.0,356340798.0,306335210.0,124543657.0,640133.0,1236437.0,178.52,82.06,70.54,28.68,2847.0,211232.0,0.049,,434260137.0,,,,,,,,,,,,,,,,,,
OWID_SAM,,South America,2022-03-04,54530121.0,112415.0,80009.143,1261233.0,1158.0,867.143,125570.174,258.866,184.242,2904.326,2.667,1.997,,,,,,,,,,,,,,,,,,,776127060.0,356506181.0,306606362.0,125060073.0,1180524.0,1119037.0,178.72,82.1,70.6,28.8,2577.0,190148.0,0.044,,434260137.0,,,,,,,,,,,,,,,,,,
OWID_SAM,,South America,2022-03-05,54622339.0,92218.0,76679.714,1262230.0,997.0,834.0,125782.531,212.357,176.576,2906.622,2.296,1.921,,,,,,,,,,,,,,,,,,,776779027.0,356597066.0,306748563.0,125480025.0,1131428.0,1136192.0,178.87,82.12,70.64,28.9,2616.0,189436.0,0.044,,434260137.0,,,,,,,,,,,,,,,,,,
KOR,Asia,South Korea,2022-03-01,3492686.0,219237.0,166214.857,8266.0,96.0,94.143,68076.668,4273.194,3239.728,161.114,1.871,1.835,1.34,727.0,14.17,,,,,12606.0,245.706,717980.0,62135661.0,1211.099,13.994,511822.0,9.976,0.3248,3.1,people tested,119232094.0,44862508.0,44372141.0,31512659.0,5367.0,119659.0,232.4,87.44,86.49,61.42,2332.0,4582.0,0.009,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-02,3691488.0,198802.0,170328.571,8394.0,128.0,100.714,71951.56,3874.891,3319.91,163.609,2.495,1.963,1.31,762.0,14.852,,,,,12350.0,240.716,387474.0,62523135.0,1218.651,7.552,487465.0,9.501,0.3494,2.9,people tested,119303531.0,44864719.0,44376480.0,31577552.0,71437.0,112865.0,232.54,87.45,86.5,61.55,2200.0,4062.0,0.008,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-03,3958326.0,266838.0,184749.857,8580.0,186.0,113.857,77152.554,5200.995,3600.998,167.235,3.625,2.219,,766.0,14.93,,,,,12161.0,237.033,575076.0,63098211.0,1229.86,11.209,498599.0,9.718,0.3705,2.7,people tested,119376139.0,44866714.0,44380734.0,31643915.0,72608.0,99702.0,232.68,87.45,86.5,61.68,1943.0,3449.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-04,4212652.0,254326.0,197338.429,8796.0,216.0,128.714,82109.675,4957.121,3846.364,171.445,4.21,2.509,,797.0,15.534,,,,,12109.0,236.019,,,,,,,,,,119489176.0,44870094.0,44388199.0,31746117.0,113037.0,80109.0,232.9,87.46,86.52,61.88,1561.0,2654.0,0.005,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-05,4456264.0,243612.0,208774.714,8957.0,161.0,144.714,86857.967,4748.292,4069.271,174.583,3.138,2.821,,896.0,17.464,,,,,12193.0,237.656,,,,,,,,,,,,,,,,,,,,,,,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
SSD,Africa,South Sudan,2022-03-01,16978.0,5.0,5.429,137.0,0.0,0.0,1491.735,0.439,0.477,12.037,0.0,0.0,0.99,,,,,,,,,,,,,679.0,0.06,0.008,125.1,tests performed,,,,,,,,,,,,,,,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
SSD,Africa,South Sudan,2022-03-02,16989.0,11.0,6.143,137.0,0.0,0.0,1492.702,0.966,0.54,12.037,0.0,0.0,0.99,,,,,,,,,,,,,679.0,0.06,0.009,110.5,tests performed,,,,,,,,,,,,,,,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
SSD,Africa,South Sudan,2022-03-03,16993.0,4.0,6.143,137.0,0.0,0.0,1493.053,0.351,0.54,12.037,0.0,0.0,,,,,,,,,,,,,,679.0,0.06,0.009,110.5,tests performed,,,,,,,,,,,,,,,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
SSD,Africa,South Sudan,2022-03-04,16999.0,6.0,6.286,137.0,0.0,0.0,1493.58,0.527,0.552,12.037,0.0,0.0,,,,,,,,,,,342501.0,30.093,,679.0,0.06,,,tests performed,,,,,,,,,,,,,,,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
SSD,Africa,South Sudan,2022-03-05,16999.0,0.0,6.286,137.0,0.0,0.0,1493.58,0.0,0.552,12.037,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
ESP,Europe,Spain,2022-03-01,11036085.0,58561.0,22270.286,99883.0,473.0,178.286,236090.174,1252.77,476.419,2136.754,10.119,3.814,0.75,892.0,19.082,5218.0,111.626,299.0,6.396,3757.0,80.372,92883.0,85779178.0,1835.037,1.987,86003.0,1.84,0.164,6.1,tests performed,92679676.0,41076523.0,39062167.0,24148377.0,46518.0,48816.0,198.27,87.87,83.56,51.66,1044.0,6429.0,0.014,,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,,,,
ESP,Europe,Spain,2022-03-02,11054888.0,18803.0,20111.857,100037.0,154.0,157.286,236492.418,402.244,430.244,2140.048,3.294,3.365,0.75,880.0,18.825,5021.0,107.412,291.0,6.225,3653.0,78.147,,,,,,,,,,92726740.0,41079854.0,39083122.0,24184184.0,47064.0,50705.0,198.37,87.88,83.61,51.74,1085.0,6550.0,0.014,,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,,,,
ESP,Europe,Spain,2022-03-03,11078028.0,23140.0,18290.143,100239.0,202.0,153.857,236987.442,495.024,391.273,2144.369,4.321,3.291,,851.0,18.205,4842.0,103.583,276.0,5.904,3582.0,76.628,,,,,,,,,,92774397.0,41083791.0,39103590.0,24215926.0,47657.0,40440.0,198.47,87.89,83.65,51.8,865.0,3503.0,0.007,,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,,,,
ESP,Europe,Spain,2022-03-04,11100428.0,22400.0,17557.714,100413.0,174.0,143.286,237466.636,479.193,375.605,2148.092,3.722,3.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,,,,
ESP,Europe,Spain,2022-03-05,11100428.0,,,100413.0,,,237466.636,,,2148.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,,,,
LKA,Asia,Sri Lanka,2022-03-01,646948.0,914.0,1093.0,16244.0,22.0,27.0,30094.376,42.517,50.844,755.63,1.023,1.256,0.88,,,,,,,,,7319.0,7385672.0,343.563,0.34,9174.0,0.427,0.1191,8.4,tests performed,38293596.0,16904417.0,14180650.0,7208529.0,18316.0,104257.0,178.13,78.64,65.96,33.53,4850.0,6376.0,0.03,,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,
LKA,Asia,Sri Lanka,2022-03-02,647699.0,751.0,1017.286,16267.0,23.0,25.857,30129.31,34.935,47.322,756.699,1.07,1.203,0.88,,,,,,,,,8328.0,7394000.0,343.95,0.387,8785.0,0.409,0.1158,8.6,tests performed,38326269.0,16911102.0,14187343.0,7227824.0,32673.0,67065.0,178.28,78.67,66.0,33.62,3120.0,6332.0,0.029,,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,
LKA,Asia,Sri Lanka,2022-03-03,648410.0,711.0,946.286,16287.0,20.0,24.429,30162.384,33.074,44.019,757.63,0.93,1.136,,,,,,,,,,7164.0,7401164.0,344.283,0.333,8311.0,0.387,0.1139,8.8,tests performed,38353698.0,16914562.0,14190304.0,7248832.0,27429.0,52829.0,178.41,78.68,66.01,33.72,2457.0,4362.0,0.02,,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,
LKA,Asia,Sri Lanka,2022-03-04,648993.0,583.0,845.857,16307.0,20.0,23.571,30189.504,27.12,39.347,758.56,0.93,1.096,,,,,,,,,,,,,,,,,,,38390533.0,16917770.0,14197139.0,7275624.0,36835.0,47282.0,178.58,78.7,66.04,33.84,2199.0,3921.0,0.018,,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,
LKA,Asia,Sri Lanka,2022-03-05,649632.0,639.0,796.0,16321.0,14.0,22.143,30219.228,29.725,37.028,759.211,0.651,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,
SDN,Africa,Sudan,2022-03-01,61488.0,30.0,33.857,3909.0,1.0,2.143,1369.158,0.668,0.754,87.042,0.022,0.048,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44909351.0,23.258,19.7,3.548,2.034,4466.507,,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,
SDN,Africa,Sudan,2022-03-02,61512.0,24.0,23.143,3910.0,1.0,2.143,1369.692,0.534,0.515,87.064,0.022,0.048,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44909351.0,23.258,19.7,3.548,2.034,4466.507,,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,
SDN,Africa,Sudan,2022-03-03,61554.0,42.0,25.429,3911.0,1.0,1.429,1370.628,0.935,0.566,87.087,0.022,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44909351.0,23.258,19.7,3.548,2.034,4466.507,,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,
SDN,Africa,Sudan,2022-03-04,61569.0,15.0,27.571,3912.0,1.0,1.571,1370.962,0.334,0.614,87.109,0.022,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44909351.0,23.258,19.7,3.548,2.034,4466.507,,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,
SDN,Africa,Sudan,2022-03-05,61569.0,0.0,27.571,3912.0,0.0,1.571,1370.962,0.0,0.614,87.109,0.0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44909351.0,23.258,19.7,3.548,2.034,4466.507,,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,
SUR,South America,Suriname,2022-03-01,78294.0,78.0,59.143,1317.0,0.0,0.429,132298.521,131.802,99.938,2225.422,0.0,0.724,0.58,,,,,,,,,420.0,78777.0,133.115,0.71,285.0,0.482,0.191,5.2,tests performed,,,,,,,,,,,,,,50.0,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SUR,South America,Suriname,2022-03-02,78353.0,59.0,59.714,1317.0,0.0,0.429,132398.217,99.696,100.903,2225.422,0.0,0.724,0.58,,,,,,,,,362.0,79139.0,133.726,0.612,312.0,0.527,0.191,5.2,tests performed,,,,,,,,,,,,,,,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SUR,South America,Suriname,2022-03-03,78394.0,41.0,54.0,1317.0,0.0,0.286,132467.497,69.28,91.247,2225.422,0.0,0.483,,,,,,,,,,333.0,79472.0,134.289,0.563,309.0,0.522,0.175,5.7,tests performed,,,,,,,,,,,,,,,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SUR,South America,Suriname,2022-03-04,78454.0,60.0,54.857,1317.0,0.0,0.286,132568.883,101.386,92.696,2225.422,0.0,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SUR,South America,Suriname,2022-03-05,78487.0,33.0,56.429,1318.0,1.0,0.286,132624.646,55.762,95.351,2227.111,1.69,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SWE,Europe,Sweden,2022-03-01,2448182.0,7040.0,2402.429,17242.0,100.0,44.143,240959.024,692.903,236.456,1697.021,9.842,4.345,0.49,67.0,6.594,1319.0,129.821,,,,,,,,,,,,,,20479302.0,7805996.0,7588257.0,4946305.0,,13805.0,201.56,76.83,74.69,48.68,1359.0,1828.0,0.018,,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
SWE,Europe,Sweden,2022-03-02,2451464.0,3282.0,2383.0,17355.0,113.0,41.571,241282.051,323.026,234.544,1708.143,11.122,4.092,0.49,59.0,5.807,1227.0,120.766,,,,,,,,,,,,,,20496448.0,7806723.0,7590312.0,4960401.0,17146.0,14018.0,201.73,76.84,74.71,48.82,1380.0,1410.0,0.014,,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
SWE,Europe,Sweden,2022-03-03,2453936.0,2472.0,2298.0,17425.0,70.0,48.857,241525.354,243.303,226.178,1715.032,6.89,4.809,,50.0,4.921,1223.0,120.372,,,,,,,,,,,,,,20593147.0,7807498.0,7591681.0,4975633.0,96699.0,25597.0,202.69,76.84,74.72,48.97,2519.0,1000.0,0.01,,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
SWE,Europe,Sweden,2022-03-04,2455966.0,2030.0,2117.714,17512.0,87.0,52.857,241725.154,199.8,208.433,1723.595,8.563,5.202,,53.0,5.216,1211.0,119.191,,,,,,,,,,,,,,20623250.0,7808159.0,7593465.0,4989399.0,30103.0,27661.0,202.98,76.85,74.74,49.11,2722.0,573.0,0.006,,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
SWE,Europe,Sweden,2022-03-05,2455966.0,,,17512.0,,,241725.154,,,1723.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
CHE,Europe,Switzerland,2022-03-01,2818720.0,16769.0,15300.286,13110.0,9.0,,323414.829,1924.045,1755.527,1504.218,1.033,,0.96,143.0,16.408,1408.0,161.551,,,431.0,49.452,55984.0,18771909.0,2153.855,6.424,42562.0,4.883,0.427,2.3,tests performed,15568956.0,6077298.0,5985139.0,3596851.0,2399.0,3814.0,178.64,69.73,68.67,41.27,438.0,205.0,0.002,,8715494.0,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,,,,
CHE,Europe,Switzerland,2022-03-02,2842412.0,23692.0,16053.571,13119.0,9.0,,326133.206,2718.377,1841.958,1505.25,1.033,,0.96,138.0,15.834,1406.0,161.322,,,414.0,47.502,52989.0,18824898.0,2159.935,6.08,42760.0,4.906,0.445,2.2,tests performed,15573425.0,6077646.0,5986615.0,3599352.0,4469.0,3548.0,178.69,69.73,68.69,41.3,407.0,192.0,0.002,,8715494.0,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,,,,
CHE,Europe,Switzerland,2022-03-03,2865436.0,23024.0,16839.0,13131.0,12.0,,328774.938,2641.732,1932.076,1506.627,1.377,,,136.0,15.604,1379.0,158.224,,,,,46646.0,18871544.0,2165.287,5.352,42536.0,4.881,0.466,2.1,tests performed,15575508.0,6077733.0,5987112.0,3600757.0,2083.0,3243.0,178.71,69.73,68.7,41.31,372.0,171.0,0.002,,8715494.0,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,,,,
CHE,Europe,Switzerland,2022-03-04,2890568.0,25132.0,17907.143,13173.0,42.0,,331658.538,2883.6,2054.633,1511.446,4.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8715494.0,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,,,,
CHE,Europe,Switzerland,2022-03-05,2890568.0,,,13174.0,1.0,,331658.538,,,1511.561,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8715494.0,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,,,,
SYR,Asia,Syria,2022-03-01,54664.0,89.0,107.429,3079.0,4.0,3.286,2991.075,4.87,5.878,168.475,0.219,0.18,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
SYR,Asia,Syria,2022-03-02,54744.0,80.0,100.571,3082.0,3.0,3.286,2995.452,4.377,5.503,168.639,0.164,0.18,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
SYR,Asia,Syria,2022-03-03,54822.0,78.0,94.571,3085.0,3.0,3.286,2999.72,4.268,5.175,168.803,0.164,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
SYR,Asia,Syria,2022-03-04,54894.0,72.0,88.429,3089.0,4.0,3.429,3003.66,3.94,4.839,169.022,0.219,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
SYR,Asia,Syria,2022-03-05,54963.0,69.0,83.286,3092.0,3.0,3.429,3007.435,3.776,4.557,169.186,0.164,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
TWN,Asia,Taiwan,2022-03-01,20533.0,44.0,61.857,853.0,0.0,0.143,860.742,1.844,2.593,35.758,0.0,0.006,1.0,,,,,,,,,27184.0,6364189.0,266.786,1.14,19971.0,0.837,0.0031,322.9,people tested,47328210.0,19348245.0,17954500.0,10025465.0,179640.0,168886.0,198.4,81.11,75.27,42.03,7080.0,5976.0,0.025,,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TWN,Asia,Taiwan,2022-03-02,20582.0,49.0,60.857,853.0,0.0,0.143,862.796,2.054,2.551,35.758,0.0,0.006,1.0,,,,,,,,,21410.0,6385599.0,267.684,0.898,20077.0,0.842,0.003,329.9,people tested,47473704.0,19354205.0,17969812.0,10149687.0,145494.0,166376.0,199.01,81.13,75.33,42.55,6974.0,5773.0,0.024,,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TWN,Asia,Taiwan,2022-03-03,20653.0,71.0,59.571,853.0,0.0,0.143,865.772,2.976,2.497,35.758,0.0,0.006,,,,,,,,,,17167.0,6402766.0,268.403,0.72,19341.0,0.811,0.0031,324.7,people tested,47610594.0,19360394.0,17985375.0,10264825.0,136890.0,158879.0,199.58,81.16,75.39,43.03,6660.0,5539.0,0.023,,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TWN,Asia,Taiwan,2022-03-04,20717.0,64.0,59.0,853.0,0.0,0.0,868.455,2.683,2.473,35.758,0.0,0.0,,,,,,,,,,13275.0,6416041.0,268.96,0.556,18537.0,0.777,,,people tested,47794860.0,19366499.0,18003704.0,10424657.0,184266.0,140118.0,200.36,81.18,75.47,43.7,5874.0,5138.0,0.022,,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TWN,Asia,Taiwan,2022-03-05,20797.0,80.0,60.571,853.0,0.0,0.0,871.809,3.354,2.539,35.758,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TJK,Asia,Tajikistan,2022-03-01,17786.0,0.0,0.0,125.0,0.0,0.0,1824.275,0.0,0.0,12.821,0.0,0.0,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2022-03-02,17786.0,0.0,0.0,125.0,0.0,0.0,1824.275,0.0,0.0,12.821,0.0,0.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2022-03-03,17786.0,0.0,0.0,125.0,0.0,0.0,1824.275,0.0,0.0,12.821,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2022-03-04,17786.0,0.0,0.0,125.0,0.0,0.0,1824.275,0.0,0.0,12.821,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2022-03-05,17786.0,0.0,0.0,125.0,0.0,0.0,1824.275,0.0,0.0,12.821,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TZA,Africa,Tanzania,2022-03-01,33620.0,0.0,0.0,798.0,0.0,0.0,546.681,0.0,0.0,12.976,0.0,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2022-03-02,33620.0,0.0,0.0,798.0,0.0,0.0,546.681,0.0,0.0,12.976,0.0,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2022-03-03,33620.0,0.0,0.0,798.0,0.0,0.0,546.681,0.0,0.0,12.976,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2022-03-04,33620.0,0.0,0.0,798.0,0.0,0.0,546.681,0.0,0.0,12.976,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2022-03-05,33620.0,0.0,0.0,798.0,0.0,0.0,546.681,0.0,0.0,12.976,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
THA,Asia,Thailand,2022-03-01,2934544.0,42617.0,23393.0,23021.0,88.0,41.571,41951.517,609.242,334.421,329.103,1.258,0.594,1.25,,,,,,,,,,,,,,,,,,123990076.0,53662328.0,49701427.0,20626321.0,149703.0,235022.0,177.25,76.71,71.05,29.49,3360.0,56587.0,0.081,,69950844.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
